route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
204,WK,5273878, 204 19th/Yarmth,0, 204  2,487930
204,WK,5273879, 204 19th/Yarmth,0, 204  1,487930
204,WK,5273880, 204 19th/Yarmth,0, 204  3,487930
204,WK,5273881, 204 19th/Yarmth,0, 204  1,487930
204,WK,5273882, 204 19th/Yarmth,0, 204  5,487930
204,WK,5273883, 204 19th/Yarmth,0, 204  2,487930
204,WK,5273884, 204 Downtown,0, 204  7,487931
204,WK,5273885, 204 19th/Yarmth,0, 204  3,487930
204,WK,5273886, 204 19th/Yarmth,0, 204 23,487930
204,WK,5273887, 204 19th/Yarmth,0, 204  3,487930
204,WK,5273888, 204 19th/Yarmth,0, 204  1,487930
204,WK,5273889, 204 19th/Yarmth,0, 204 21,487930
204,WK,5273890, 204 19th/Yarmth,0, 204 21,487930
204,WK,5273891, 204 19th/Yarmth,0, 204  3,487930
204,WK,5273892, 204 19th/Yarmth,0, 204  2,487930
204,WK,5273893, 204 19th/Yarmth,0, 204  1,487930
204,WK,5273894, 204 19th/Yarmth,0, 204  2,487930
204,WK,5273895, 204 19th/Yarmth,0, 204  4,487930
204,WK,5273896, 204 19th/Yarmth,0, 204  1,487930
204,WK,5273897, 204 19th/Yarmth,0, 204  3,487930
204,WK,5273898, 204 19th/Yarmth,0, 204  2,487930
204,WK,5273899, 204 19th/Yarmth,0, 204 22,487930
204,WK,5273900, 204 19th/Yarmth,0, 204  1,487930
204,WK,5273901, 204 19th/Yarmth,0, 204  3,487930
204,WK,5273902, 204 19th/Yarmth,0, 204 22,487930
204,WK,5273903, 204 19th/Yarmth,0, 204  2,487930
204,WK,5273904, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273905, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273906, 204 Table Mesa  204 SB Moorhead,1, 204  7,487932
204,WK,5273907, 204 Vassar Dr  204 SB Moorhead,1, 204  1,487933
204,WK,5273908, 204 Table Mesa  204 SB Moorhead,1, 204  5,487932
204,WK,5273909, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5273910, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273911, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273912, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5273913, 204 Table Mesa  204 SB Moorhead,1, 204 23,487932
204,WK,5273914, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273915, 204 Table Mesa  204 SB Moorhead,1, 204 22,487932
204,WK,5273916, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273917, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5273918, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273919, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273920, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273921, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273922, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273923, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273924, 204 Table Mesa  204 SB Moorhead,1, 204 21,487932
204,WK,5273925, 204 Vassar Dr  204 SB Moorhead,1, 204  3,487933
204,WK,5273926, 204 Table Mesa  204 SB Moorhead,1, 204 22,487932
204,WK,5273927, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273928, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5273929, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273930, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273931, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5273932, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273933, 204 Table Mesa  204 SB Moorhead,1, 204  1,487932
204,WK,5273934, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5273935, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273936, 204 Table Mesa  204 SB Moorhead,1, 204  4,487932
204,WK,5273937, 204 Table Mesa  204 SB Moorhead,1, 204  2,487932
204,WK,5273938, 204 Vassar Dr  204 SB Moorhead,1, 204  4,487933
204,WK,5273939, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5273940, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5273941, 204 Vassar Dr  204 SB Moorhead,1, 204  1,487933
204,WK,5273942, 204 Table Mesa  204 SB Moorhead,1, 204 21,487932
204,WK,5273943, 204 Table Mesa  204 SB Moorhead,1, 204  3,487932
204,WK,5336006, 204 Table Mesa  204 SB Moorhead,1, 204 23,496735
205,SA,5273944,205 Heathrwood,0, 205  4,487942
205,SA,5273945,205 Heathrwood,0, 205  1,487943
205,SA,5273946,205 Heathrwood,0, 205  4,487943
205,SA,5273947,205 Heathrwood,0, 205  2,487943
205,SA,5273948,205 Heathrwood,0, 205  2,487942
205,SA,5273949,205 Heathrwood,0, 205  3,487943
205,SA,5273950,205 Heathrwood,0, 205  2,487943
205,SA,5273951,205 Heathrwood,0, 205  4,487943
205,SA,5273952,205 Heathrwood,0, 205  3,487943
205,SA,5273953,205 Heathrwood,0, 205  4,487942
205,SA,5273954,205 Heathrwood,0, 205  4,487942
205,SA,5273955,205 Heathrwood,0, 205  4,487942
205,SA,5273956,205 Heathrwood,0, 205  1,487942
205,SA,5273957,205 Heathrwood,0, 205  3,487942
205,SA,5273958,205 Heathrwood,0, 205  3,487943
205,SA,5273959,205 Heathrwood,0, 205  1,487942
205,SA,5273960,205 Heathrwood,0, 205  2,487942
205,SA,5273961,205 Heathrwood,0, 205  1,487942
205,SA,5273962,205 Heathrwood,0, 205  3,487942
205,SA,5273963,205 Heathrwood,0, 205  2,487942
205,SA,5273964,205 Heathrwood,0, 205  3,487942
205,SA,5273965,205 Heathrwood,0, 205  3,487942
205,SA,5273966,205 Heathrwood,0, 205  3,487942
205,SA,5273967,205 Heathrwood,0, 205  4,487942
205,SA,5273968,205 Heathrwood,0, 205  2,487943
205,SA,5273969,205 Heathrwood,0, 205  4,487943
205,SA,5273970,205 Heathrwood,0, 205  1,487943
205,SA,5273971,205 Heathrwood,0, 205  1,487943
205,SA,5273972,205 Downtown,1, 205  2,487957
205,SA,5273973,205 Downtown,1, 205  2,487957
205,SA,5273974,205 Downtown,1, 205  4,487957
205,SA,5273975,205 Downtown,1, 205  1,487957
205,SA,5273976,205 Downtown,1, 205  3,487957
205,SA,5273977,205 Downtown,1, 205  4,487957
205,SA,5273978,205 Downtown,1, 205  1,487957
205,SA,5273979,205 Downtown,1, 205  4,487957
205,SA,5273980,205 Downtown,1, 205  3,487957
205,SA,5273981,205 Downtown,1, 205  3,487957
205,SA,5273982,205 Downtown,1, 205  4,487956
205,SA,5273983,205 Downtown,1, 205  2,487956
205,SA,5273984,205 Downtown,1, 205  3,487956
205,SA,5273985,205 Downtown,1, 205  4,487957
205,SA,5273986,205 Downtown,1, 205  3,487957
205,SA,5273987,205 Downtown,1, 205  3,487956
205,SA,5273988,205 Downtown,1, 205  2,487956
205,SA,5273989,205 Downtown,1, 205  4,487956
205,SA,5273990,205 Downtown,1, 205  1,487956
205,SA,5273991,205 Downtown,1, 205  2,487956
205,SA,5273992,205 Downtown,1, 205  4,487956
205,SA,5273993,205 Downtown,1, 205  1,487956
205,SA,5273994,205 Downtown,1, 205  3,487956
205,SA,5273995,205 Downtown,1, 205  2,487956
205,SA,5273996,205 Downtown,1, 205  3,487957
205,SA,5273997,205 Downtown,1, 205  1,487957
205,SA,5273998,205 Downtown,1, 205  1,487956
205,SA,5273999,205 Downtown,1, 205  4,487956
205,SU,5274000,205 Heathrwood,0, 205  3,487942
205,SU,5274001,205 Heathrwood,0, 205  4,487942
205,SU,5274002,205 Heathrwood,0, 205  2,487942
205,SU,5274003,205 Heathrwood,0, 205  2,487943
205,SU,5274004,205 Heathrwood,0, 205  4,487943
205,SU,5274005,205 Heathrwood,0, 205  3,487942
205,SU,5274006,205 Heathrwood,0, 205  1,487943
205,SU,5274007,205 Heathrwood,0, 205  3,487943
205,SU,5274008,205 Heathrwood,0, 205  3,487942
205,SU,5274009,205 Heathrwood,0, 205  3,487943
205,SU,5274010,205 Heathrwood,0, 205  1,487943
205,SU,5274011,205 Heathrwood,0, 205  3,487942
205,SU,5274012,205 Heathrwood,0, 205  2,487943
205,SU,5274013,205 Heathrwood,0, 205  1,487942
205,SU,5274014,205 Heathrwood,0, 205  4,487942
205,SU,5274015,205 Heathrwood,0, 205  2,487942
205,SU,5274016,205 Heathrwood,0, 205  2,487942
205,SU,5274017,205 Heathrwood,0, 205  1,487942
205,SU,5274018,205 Heathrwood,0, 205  4,487942
205,SU,5274019,205 Heathrwood,0, 205  2,487943
205,SU,5274020,205 Heathrwood,0, 205  4,487942
205,SU,5274021,205 Heathrwood,0, 205  1,487942
205,SU,5274022,205 Heathrwood,0, 205  1,487943
205,SU,5274023,205 Downtown,1, 205  3,487956
205,SU,5274024,205 Downtown,1, 205  1,487957
205,SU,5274025,205 Downtown,1, 205  4,487957
205,SU,5274026,205 Downtown,1, 205  2,487957
205,SU,5274027,205 Downtown,1, 205  3,487957
205,SU,5274028,205 Downtown,1, 205  1,487957
205,SU,5274029,205 Downtown,1, 205  4,487957
205,SU,5274030,205 Downtown,1, 205  2,487956
205,SU,5274031,205 Downtown,1, 205  3,487957
205,SU,5274032,205 Downtown,1, 205  1,487957
205,SU,5274033,205 Downtown,1, 205  3,487957
205,SU,5274034,205 Downtown,1, 205  4,487957
205,SU,5274035,205 Downtown,1, 205  1,487956
205,SU,5274036,205 Downtown,1, 205  1,487956
205,SU,5274037,205 Downtown,1, 205  2,487956
205,SU,5274038,205 Downtown,1, 205  2,487956
205,SU,5274039,205 Downtown,1, 205  1,487956
205,SU,5274040,205 Downtown,1, 205  3,487956
205,SU,5274041,205 Downtown,1, 205  4,487956
205,SU,5274042,205 Downtown,1, 205  4,487956
205,SU,5274043,205 Downtown,1, 205  2,487957
205,SU,5274044,205 Downtown,1, 205  2,487956
205,SU,5274045,205 Downtown,1, 205  4,487957
205,WK,5274047,205 Heathrwood,0, 205 23,487936
205,WK,5274054,205 Heathrwood,0, 205  1,487936
205,WK,5274055,205 Heathrwood,0, 205  1,487936
205,WK,5274057,0205 Heathrwood,0, 205  4,487937
205,WK,5274058,205 Heathrwood,0, 205 21,487936
205,WK,5274059,205 Heathrwood,0, 205 22,487942
205,WK,5274061,205 Heathrwood,0, 205  4,487936
205,WK,5274074,205 Heathrwood,0, 205  2,487936
205,WK,5274076,0205 Heathrwood,0, 205  2,487937
205,WK,5274078,0205 Heathrwood,0, 205  1,487937
205,WK,5274080,205 Heathrwood,0, 205 21,487942
205,WK,5274081,205 Heathrwood,0, 205 24,487936
205,WK,5274082,205 Heathrwood,0, 205  2,487936
205,WK,5274083,205 Heathrwood,0, 205 22,487936
205,WK,5274084,205 Heathrwood,0, 205  1,487936
205,WK,5274085,205 Heathrwood,0, 205 21,487936
205,WK,5274087,205 Heathrwood,0, 205  4,487936
205,WK,5274089,205 Heathrwood,0, 205 22,487936
205,WK,5274091,205 W. Pearl,1, 205  1,487954
205,WK,5274092,205 W. Pearl,1, 205  4,487958
205,WK,5274093,205 W. Pearl,1, 205 22,487951
205,WK,5274094,205 W. Pearl,1, 205  4,487948
205,WK,5274106,205 W. Pearl,1, 205  4,487951
205,WK,5274107,205 W. Pearl,1, 205  2,487948
205,WK,5274108,205 W. Pearl,1, 205  4,487948
205,WK,5274109,205 W. Pearl,1, 205  2,487958
205,WK,5274110,205 W. Pearl,1, 205  1,487958
205,WK,5274111,205 W. Pearl,1, 205  5,487949
205,WK,5274112,205 W. Pearl,1, 205  1,487949
205,WK,5274113,205 W. Pearl,1, 205  1,487951
205,WK,5274114,205 W. Pearl,1, 205 21,487951
205,WK,5274115,205 W. Pearl,1, 205  1,487954
205,WK,5274116,205 W. Pearl,1, 205 22,487951
205,WK,5274117,205 W. Pearl,1, 205  2,487949
205,WK,5274118,205 W. Pearl,1, 205  2,487951
205,WK,5274119,205 W. Pearl,1, 205  1,487948
205,WK,5274120,205 W. Pearl,1, 205  3,487949
205,WK,5274121,205 W. Pearl,1, 205 21,487954
205,WK,5274122,205 W. Pearl,1, 205  1,487958
205,WK,5274123,205 W. Pearl,1, 205  2,487954
205,WK,5274124,205 W. Pearl,1, 205  2,487948
205,WK,5274125,205 W. Pearl,1, 205 21,487954
205,WK,5274126,205 W. Pearl,1, 205  4,487954
205,WK,5274127,205 W. Pearl,1, 205  1,487948
205,WK,5274128,205 W. Pearl,1, 205  2,487948
205,WK,5274129,205 W. Pearl,1, 205  1,487954
205,WK,5274130,205 W. Pearl,1, 205 22,487954
205,WK,5274131,205 W. Pearl,1, 205 22,487954
205,WK,5274132,205 Downtown,1, 205 22,487957
205,WK,5274133,205 Downtown,1, 205 21,487957
205,WK,5274134,205 Downtown,1, 205 22,487957
205B,WK,5274069,205B Heathrwood,0, 205  2,487940
205B,WK,5274071,205B Heathrwood,0, 205 22,487940
205C,WK,5274062,205C Heathrwood,0, 205  6,487946
205C,WK,5274063,205C Heathrwood,0, 205  4,487941
205C,WK,5274064,205C Heathrwood,0, 205  1,487941
205C,WK,5274065,205C Heathrwood,0, 205  2,487941
205C,WK,5274066,205C Heathrwood,0, 205 21,487945
205C,WK,5274067,205C Heathrwood,0, 205 23,487945
205C,WK,5274068,205C Heathrwood,0, 205  4,487939
205C,WK,5274070,205C Heathrwood,0, 205 24,487945
205C,WK,5274072,205C Heathrwood,0, 205 21,487939
205C,WK,5274073,205C Heathrwood,0, 205  1,487939
205C,WK,5274095,205C W. Pearl,1, 205  3,487947
205C,WK,5274096,205C W. Pearl,1, 205  5,487947
205C,WK,5274097,205C W. Pearl,1, 205  7,487947
205C,WK,5274098,205C W. Pearl,1, 205  6,487947
205C,WK,5274099,205C W. Pearl,1, 205  4,487947
205C,WK,5274100,205C W. Pearl,1, 205  1,487947
205C,WK,5274101,205C W. Pearl,1, 205 21,487952
205C,WK,5274102,205C W. Pearl,1, 205 23,487952
205C,WK,5274103,205C W. Pearl,1, 205  4,487952
205C,WK,5274104,205C W. Pearl,1, 205 24,487952
205C,WK,5274105,205C W. Pearl,1, 205  2,487950
205W,WK,5274046,205W Heathrwood,0, 205  4,487935
205W,WK,5274048,205W Winchester,0, 205  3,487934
205W,WK,5274049,205W Winchester,0, 205  5,487934
205W,WK,5274050,205W Heathrwood,0, 205  1,487935
205W,WK,5274051,205W Heathrwood,0, 205 21,487935
205W,WK,5274052,205W Winchester,0, 205  2,487934
205W,WK,5274053,205W Winchester,0, 205  7,487934
205W,WK,5274056,205W Heathrwood,0, 205  2,487935
205W,WK,5274060,205W Winchester,0, 205  1,487934
205W,WK,5274075,205W Heathrwood,0, 205 22,487935
205W,WK,5274077,205W Winchester,0, 205  4,487934
205W,WK,5274079,205W Winchester,0, 205  2,487934
205W,WK,5274086,205W Winchester,0, 205  1,487934
205W,WK,5274088,205W Winchester,0, 205  6,487934
205W,WK,5274090,205W Winchester,0, 205  1,487934
206,WK,5274135, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274136, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274137, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274138, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274139, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274140, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274141, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274142, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274143, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274144, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274145, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274146, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274147, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274148, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274149, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274150, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274151, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274152, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274153, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274154, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274155, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274156, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274157, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274158, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274159, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274160, 206 Table Mesa  206 Fairview,0, 206  3,487959
206,WK,5274161, 206 Table Mesa  206 Fairview,0, 206  2,487959
206,WK,5274162, 206 Table Mesa  206 Fairview,0, 206  4,487959
206,WK,5274163, 206 Arapahoe  206 Eisenhower,0,   Y 41,487964
206,WK,5274164, 206 Table Mesa  206 Fairview,0, 209 11,487962
208,SA,5274165, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274166, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274167, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274168, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274169, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274170, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274171, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274172, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274173, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274174, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274175, 208 55 Western  208 via Valmont,0, 208  1,487967
208,SA,5274176, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274177, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274178, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274179, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274180, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274181, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274182, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274183, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274184, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274185, 208 Downtown  208 via Valmont,1, 208  1,487968
208,SA,5274186, 208 Downtown  208 via Valmont,1, 208  1,487968
208,WK,5274187, 208 55 Western  208 via Flatiron,0, 208  1,487966
208,WK,5274188, 208 55 Western  208 via Flatiron,0, 208  2,487966
208,WK,5274189, 208 55 Western  208 via Flatiron,0, 208  3,487966
208,WK,5274190, 208 55 Western  208 via Flatiron,0, 208  1,487966
208,WK,5274191, 208 55 Western  208 via Flatiron,0, 208  2,487966
208,WK,5274192, 208 55 Western  208 via Valmont,0, 208  3,487967
208,WK,5274193, 208 55 Western  208 via Valmont,0, 208  1,487967
208,WK,5274194, 208 55 Western  208 via Valmont,0, 208  3,487967
208,WK,5274195, 208 55 Western  208 via Valmont,0, 208  1,487967
208,WK,5274196, 208 55 Western  208 via Valmont,0, 208  1,487967
208,WK,5274197, 208 55 Western  208 via Valmont,0, 208  3,487967
208,WK,5274198, 208 55 Western  208 via Valmont,0, 208  1,487967
208,WK,5274199, 208 55 Western  208 via Valmont,0, 208  3,487967
208,WK,5274200, 208 55 Western  208 via Valmont,0, 208  1,487967
208,WK,5274201, 208 55 Western  208 via Flatiron,0, 208  3,487966
208,WK,5274202, 208 55 Western  208 via Flatiron,0, 208  1,487966
208,WK,5274203, 208 55 Western  208 via Valmont,0, 208  1,487967
208,WK,5274204, 208 55 Western  208 via Valmont,0, 208 21,487967
208,WK,5274205, 208 55 Western  208 via Flatiron,0, 208  3,487966
208,WK,5274206, 208 55 Western  208 via Flatiron,0, 208  1,487966
208,WK,5274207, 208 55 Western  208 via Flatiron,0, 208 21,487966
208,WK,5274208, 208 55 Western  208 via Flatiron,0, 208  3,487966
208,WK,5274209, 208 55 Western  208 via Valmont,0, 208  1,487967
208,WK,5274210, 208 55 Western  208 via Valmont,0, 208  3,487967
208,WK,5274211, 208 55 Western  208 via Flatiron,0, 208 21,487966
208,WK,5274212, 208 55 Western  208 via Valmont,0, 208  3,487967
208,WK,5274213, 208 55 Western  208 via Valmont,0, 208  1,487967
208,WK,5274214, 208 Downtown  208 via Valmont,1, 208  3,487968
208,WK,5274215, 208 Downtown  208 via Valmont,1, 208  1,487968
208,WK,5274216, 208 Downtown  208 via Flatiron,1, 208  1,487969
208,WK,5274217, 208 Downtown  208 via Valmont,1, 208  3,487968
208,WK,5274218, 208 Downtown  208 via Valmont,1, 208  1,487968
208,WK,5274219, 208 Downtown  208 via Valmont,1, 208  3,487968
208,WK,5274220, 208 Downtown  208 via Valmont,1, 208  1,487968
208,WK,5274221, 208 Downtown  208 via Valmont,1, 208  3,487968
208,WK,5274222, 208 Downtown  208 via Valmont,1, 208  1,487968
208,WK,5274223, 208 Downtown  208 via Valmont,1, 208  3,487968
208,WK,5274224, 208 Downtown  208 via Valmont,1, 208  1,487968
208,WK,5274225, 208 Downtown  208 via Flatiron,1, 208 21,487969
208,WK,5274226, 208 Downtown  208 via Flatiron,1, 208  3,487969
208,WK,5274227, 208 Downtown  208 via Flatiron,1, 208  1,487969
208,WK,5274228, 208 Downtown  208 via Flatiron,1, 208 21,487969
208,WK,5274229, 208 Downtown  208 via Valmont,1, 208  3,487968
208,WK,5274230, 208 Downtown  208 via Flatiron,1, 208  3,487969
208,WK,5274231, 208 Downtown  208 via Valmont,1, 208  1,487968
208,WK,5274232, 208 Downtown  208 via Valmont,1, 208  1,487968
208,WK,5274233, 208 Downtown  208 via Flatiron,1, 208  1,487969
208,WK,5274234, 208 Downtown  208 via Flatiron,1, 208  1,487969
208,WK,5274235, 208 Downtown  208 via Flatiron,1, 208  2,487969
208,WK,5274236, 208 Downtown  208 via Flatiron,1, 208  3,487969
208,WK,5274237, 208 Downtown  208 via Flatiron,1, 208  1,487969
208,WK,5274238, 208 Downtown  208 via Flatiron,1, 208  2,487969
208,WK,5274239, 208 Downtown  208 via Flatiron,1, 208  3,487969
208,WK,5274240, 208 Downtown  208 via Flatiron,1, 208 21,487969
209,WK,5274241, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274242, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274243, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487971
209,WK,5274244, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487971
209,WK,5274245, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487971
209,WK,5274246, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487971
209,WK,5274247, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487971
209,WK,5274248, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487971
209,WK,5274249, 209 Thunderbird  209 via Colo,0, 209  3,487973
209,WK,5274250, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274251, 209 Frasier  209 Meadows  209 via Colorado,0, 209  1,487970
209,WK,5274252, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487971
209,WK,5274253, 209 CU via Colo,0, 209  1,487972
209,WK,5274254, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274255, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274256, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274257, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274258, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274259, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274260, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274261, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274262, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274263, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274264, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274265, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274266, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274267, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274268, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274269, 209 Frasier  209 Meadows  209 via Colorado,0, 209  3,487970
209,WK,5274270, 209 Frasier  209 Meadows  209 via Colorado,0, 209  2,487970
209,WK,5274271, 209 Thunderbird  209 via Colo,0, 209  2,487973
209,WK,5274272, 209 CU via Colo,0, 209  3,487975
209,WK,5274273, 209 Frasier  209 Meadows  209 via Colorado,0, 209 11,487970
209,WK,5274274, 209 CU via Colo,0, 209  3,487972
209,WK,5274275, 209 CU via Colo,0, 209  2,487972
209,WK,5274276, 209 CU via Colo,0, 209 11,487972
209,WK,5274277, 209 Frasier  209 Meadows  209 via Colorado,0, 209  1,487971
209,WK,5274278, 209 CU via Colo,0, 209  3,487972
209,WK,5274279, 209 CU via Colo,0, 209 11,487972
209,WK,5274280, 209 CU via Colo,0, 209  1,487972
21,SA,5287273, 21 via Evans 21 Centrepoint,0,  21  7,489189
21,SA,5287274, 21 via Evans 21 Centrepoint,0,  21  5,489189
21,SA,5287275, 21 via Evans 21 Centrepoint,0,  21  7,489189
21,SA,5287276, 21 via Evans 21 Centrepoint,0,  21  6,489189
21,SA,5287277, 21 via Evans 21 Centrepoint,0,  21  5,489189
21,SA,5287278, 21 Centrepoint,0,  21  5,489191
21,SA,5287279, 21 via Evans  21 Centrepoint,0,  21  2,489187
21,SA,5287280, 21 via Evans  21 Centrepoint,0,  21  4,489187
21,SA,5287281, 21 via Evans  21 Centrepoint,0,  21  2,489187
21,SA,5287282, 21 Centrepoint,0,  21  7,489191
21,SA,5287283, 21 via Evans  21 Centrepoint,0,  21  3,489187
21,SA,5287284, 21 via Evans  21 Centrepoint,0,  21  4,489187
21,SA,5287285, 21 Centrepoint,0,  21  6,489191
21,SA,5287286, 21 via Evans  21 Centrepoint,0,  21  1,489187
21,SA,5287287, 21 via Evans  21 Centrepoint,0,  21  1,489187
21,SA,5287288, 21 via Evans 21 Centrepoint,0,  21  3,489189
21,SA,5287289, 21 Centrepoint,0,  21  2,489191
21,SA,5287290, 21 via Evans  21 Centrepoint,0,  21  3,489187
21,SA,5287291, 21 via Evans 21 Centrepoint,0,  21  6,489189
21,SA,5287292, 21 via Evans  21 Centrepoint,0,  21  4,489187
21,SA,5287293, 21 via Evans 21 Centrepoint,0,  21  6,489189
21,SA,5287294, 21 via Evans  21 Centrepoint,0,  21  4,489187
21,SA,5287295, 21 Centrepoint,0,  21  5,489191
21,SA,5287296, 21 via Evans 21 Centrepoint,0,  21  5,489189
21,SA,5287297, 21 via Evans  21 Centrepoint,0,  21  1,489187
21,SA,5287298, 21 via Evans 21 Centrepoint,0,  21  5,489189
21,SA,5287299, 21 via Evans  21 Centrepoint,0,  21  3,489187
